Unnamed: 0,Ticker,Quarter,Date,Total_Words,Sum,Mean,Median,Std,%Positive,%Negative,%Neutral,Flesch score,Polysyllable number per sentence
657,AVGO,2014Q3,2014-08-29,4705,785.0,0.16684378320935175,0.0,0.6106390287418071,9.734325185972368,1.1902231668437833,89.07545164718384,48.15,3.68
702,AVGO,2014Q4,2014-12-03,4730,727.0,0.15369978858350952,0.0,0.5990865418684439,9.3446088794926,1.1205073995771668,89.53488372093024,53.3,2.93
750,AVGO,2015Q1,2015-02-25,5321,895.0,0.16820146588987034,0.0,0.6008233210880118,9.73501221574892,0.8644991542943057,89.40048862995678,50.62,3.21
842,AVGO,2015Q3,2015-08-26,4903,857.0,0.1747909443198042,0.0,0.6286385983174623,10.157046706098306,1.1217621864164795,88.7211911074852,49.51,3.33
890,AVGO,2015Q4,2015-12-02,4606,746.0,0.1619626574033869,0.0,0.6038558437561616,9.85670864090317,1.0855405992184108,89.05775075987843,55.58,2.94
937,AVGO,2016Q1,2016-03-04,5385,790.0,0.1467038068709378,0.0,0.5665423911220777,8.412256267409472,0.8170844939647167,90.7706592386258,52.04,3.32
984,AVGO,2016Q2,2016-06-02,4952,757.0,0.15286752827140548,0.0,0.5855044385880132,9.329563812600966,1.191437802907916,89.47899838449112,38.16,4.57
1031,AVGO,2016Q3,2016-09-01,5148,878.0,0.17055167055167056,0.0,0.6155575839511676,9.712509712509712,1.0878010878010878,89.1996891996892,50.37,3.03
1079,AVGO,2016Q4,2016-12-08,5435,891.0,0.1639374425022999,0.0,0.6004126508135923,9.69641214351426,0.9935602575896963,89.31002759889604,46.15,3.67
1126,AVGO,2017Q1,2017-03-01,5046,803.0,0.15913594926674593,0.0,0.5898402855734809,9.433214427269123,1.0305192231470472,89.53626634958384,38.4,4.51
1171,AVGO,2017Q2,2017-06-01,4811,756.0,0.15713988775722304,0.0,0.6002775250153852,9.68613593847433,1.1847848680108086,89.12907919351484,52.39,3.01
1216,AVGO,2017Q3,2017-08-24,4499,777.0,0.17270504556568125,0.0,0.616724119282979,9.846632585018892,1.0002222716159146,89.15314514336521,49.66,3.33
1262,AVGO,2017Q4,2017-12-06,4695,592.0,0.1260915867944622,0.0,0.5236937775955453,7.859424920127796,0.7241746538871141,91.41640042598507,40.27,4.57
1313,AVGO,2018Q1,2018-03-15,5128,735.0,0.14333073322932918,0.0,0.5931229168027227,9.126365054602184,1.24804992199688,89.62558502340093,50.39,3.27
1361,AVGO,2018Q2,2018-06-07,4979,720.0,0.1446073508736694,0.0,0.5725547526931052,9.03795942960434,1.1849769029925687,89.77706366740308,54.21,2.6
1408,AVGO,2018Q3,2018-09-06,5296,718.0,0.1355740181268882,0.0,0.5501579917270948,8.364803625377643,1.0007552870090637,90.6344410876133,53.58,2.94
1456,AVGO,2018Q4,2018-12-07,4846,734.0,0.15146512587701194,0.0,0.5657628798753617,9.059017746595131,0.6603384234420141,90.28064382996287,53.0,3.03
1504,AVGO,2019Q1,2019-03-14,4036,663.0,0.16427155599603568,0.0,0.6165997736667811,10.109018830525272,1.362735381565907,88.52824578790882,49.83,3.05
1548,AVGO,2019Q2,2019-06-13,2986,424.0,0.1419959812458138,0.0,0.5735059838848249,8.941728064300069,1.30609511051574,89.75217682518421,40.18,4.29
1597,AVGO,2019Q3,2019-09-12,3889,474.0,0.1218822319362304,0.0,0.5182442616449549,7.971200822833634,1.0799691437387504,90.9488300334276,42.94,4.52
1641,AVGO,2019Q4,2019-12-12,4021,482.0,0.11987067893558816,0.0,0.5154870982343045,7.361352897289232,0.770952499378264,91.86769460333252,49.06,3.27
1692,AVGO,2020Q1,2020-03-12,3883,488.0,0.12567602369302086,0.0,0.5770535090460597,8.292557301055885,1.5967035797064124,90.1107391192377,55.24,2.85
1737,AVGO,2020Q2,2020-06-04,3370,388.0,0.11513353115727006,0.0,0.5602145705594279,7.8931750741839775,2.047477744807121,90.05934718100892,48.32,3.61
1785,AVGO,2020Q3,2020-09-03,3442,474.0,0.13771063335270192,0.0,0.5557355062076431,8.919233004067403,1.220220801859384,89.8605461940732,52.69,2.93
1832,AVGO,2020Q4,2020-12-10,4247,512.0,0.1205556863668472,0.0,0.5276784374449798,7.558276430421474,0.9889333647280432,91.45279020485049,83.0,2.63
1877,AVGO,2021Q1,2021-03-04,3752,472.0,0.1257995735607676,0.0,0.5671686218480174,8.422174840085287,1.7590618336886994,89.81876332622602,117.14,1.57
1928,AVGO,2021Q2,2021-06-03,4001,569.0,0.1422144463884029,0.0,0.6168630277470393,9.02274431392152,1.7495626093476633,89.2276930767308,56.12,2.92
1976,AVGO,2021Q3,2021-09-02,4014,575.0,0.14324862979571498,0.0,0.5801415136802528,8.943697060288988,1.4200298953662185,89.63627304434479,55.94,2.62
2023,AVGO,2021Q4,2021-12-09,4876,686.0,0.14068908941755534,0.0,0.6014490680586511,8.839212469237083,1.517637407711239,89.64315012305168,55.2,3.02
2062,AVGO,2022Q1,2022-03-03,4636,743.0,0.16026747195858498,0.0,0.5933688343138968,9.490940465918897,1.078515962036238,89.43054357204487,53.25,2.64
9,BAC,2010Q4,2011-01-21,8331,1013.0,0.12159404633297324,0.0,0.6172612350542754,8.378345936862322,2.052574720921858,89.5690793422158,43.59,4.85
37,BAC,2011Q1,2011-04-15,9173,1090.0,0.11882699225989315,0.0,0.5821594027938989,8.121661397579853,1.5916276027471927,90.28671099967295,51.55,3.38
68,BAC,2011Q2,2011-07-19,7672,913.0,0.11900417101147027,0.0,0.5979094061101846,8.198644421272158,1.7857142857142856,90.01564129301356,47.93,4.09
108,BAC,2011Q3,2011-10-18,7336,845.0,0.11518538713195202,0.0,0.5513407278720321,7.57906215921483,1.2540894220283534,91.16684841875679,46.81,4.49
156,BAC,2011Q4,2012-01-19,9953,1247.0,0.12528885763086506,0.0,0.5914011370610213,8.479855320004019,1.7482166181050938,89.77192806189088,35.13,5.49
198,BAC,2012Q1,2012-04-19,8978,1196.0,0.13321452439296058,0.0,0.5808456677494661,8.286923591000223,1.3588772555134774,90.35419915348629,48.17,2.82
244,BAC,2012Q2,2012-07-18,9446,1196.0,0.12661443997459246,0.0,0.6017944869559188,8.511539275883973,1.77853059496083,89.7099301291552,50.64,3.62
288,BAC,2012Q3,2012-10-17,9257,1294.0,0.1397861078103057,0.0,0.6109697274268461,9.02020092902668,1.5771848330992762,89.40261423787405,33.95,5.63
332,BAC,2012Q4,2013-01-17,7525,1001.0,0.1330232558139535,0.0,0.6276293676976062,9.116279069767439,2.0465116279069764,88.83720930232558,42.01,4.54
378,BAC,2013Q1,2013-04-17,7753,1073.0,0.1383980394685928,0.0,0.6059665180581075,9.028763059460854,1.6638720495292143,89.30736489100994,0.0,203.0
425,BAC,2013Q2,2013-07-17,7474,1226.0,0.16403532245116406,0.0,0.6038474145650532,9.86085094995986,1.1105164570511104,89.02863259298903,46.86,3.88
472,BAC,2013Q3,2013-10-16,6942,1172.0,0.16882742725439354,0.0,0.6167398116570354,9.96830884471334,1.310861423220974,88.7208297320657,47.26,3.88
526,BAC,2013Q4,2014-01-15,10194,1522.0,0.1493035118697273,0.0,0.6085463518178748,9.073965077496569,1.4714537963507943,89.45458112615265,55.78,2.82
572,BAC,2014Q1,2014-04-16,8811,1214.0,0.13778231755759845,0.0,0.5961218086303808,9.20440358642606,1.6343207354443312,89.16127567812961,100.47,1.82
619,BAC,2014Q2,2014-07-16,10322,1613.0,0.15626816508428598,0.0,0.6141549200636567,9.445843828715363,1.336950203448944,89.21720596783571,42.45,3.95
663,BAC,2014Q3,2014-10-15,9048,1399.0,0.15461980548187446,0.0,0.6282371141329929,9.703801945181254,1.7020335985853223,88.59416445623344,53.75,3.08
711,BAC,2014Q4,2015-01-15,8265,1166.0,0.14107683000604962,0.0,0.5894671261108401,8.965517241379311,1.4519056261343013,89.58257713248638,40.15,4.4
758,BAC,2015Q1,2015-04-15,9175,1262.0,0.13754768392370573,0.0,0.589902574317502,8.71934604904632,1.4822888283378748,89.79836512261579,53.89,2.96
804,BAC,2015Q2,2015-07-15,9481,1448.0,0.1527265056428647,0.0,0.5854108892604006,8.975846429701509,1.1391203459550678,89.88503322434343,50.94,3.29
846,BAC,2015Q3,2015-10-15,7495,1263.0,0.1685123415610407,0.0,0.6282820324750302,10.140093395597065,1.4409606404269515,88.41894596397599,58.91,2.6
898,BAC,2015Q4,2016-01-19,8553,1348.0,0.15760551853150942,0.0,0.6284444618686212,9.634046533380099,1.6017771542148955,88.76417631240501,53.2,3.36
944,BAC,2016Q1,2016-04-14,10079,1577.0,0.15646393491417798,0.0,0.6152020349627197,9.415616628633792,1.2798888778648674,89.30449449350134,60.71,2.28
988,BAC,2016Q2,2016-07-19,8364,1346.0,0.1609277857484457,0.0,0.6303905358706101,10.066953610712575,1.3629842180774752,88.57006217120994,56.95,2.66
1040,BAC,2016Q3,2016-10-18,10814,1793.0,0.16580358794155725,0.0,0.6307360781347715,10.107268355835028,1.1281671906787498,88.76456445348622,45.91,4.41
1083,BAC,2016Q4,2017-01-13,8510,1584.0,0.18613396004700355,0.0,0.647655381297326,10.752056404230318,1.1045828437132783,88.14336075205641,62.57,2.07
1132,BAC,2017Q1,2017-04-18,7840,1357.0,0.17308673469387756,0.0,0.6237753713229998,10.344387755102039,1.0969387755102042,88.55867346938776,60.34,2.45
1179,BAC,2017Q2,2017-07-18,8862,1269.0,0.14319566689234936,0.0,0.5982411019486282,9.185285488603023,1.3428120063191151,89.47190250507786,54.55,2.87
1227,BAC,2017Q3,2017-10-13,9679,1671.0,0.17264180183903294,0.0,0.6178541107097629,10.001033164583117,0.9918379997933672,89.00712883562352,53.71,2.86
1275,BAC,2017Q4,2018-01-17,9834,1686.0,0.17144600366076876,0.0,0.6246684903646448,10.158633312995727,1.21008745169819,88.63127923530607,47.54,3.63
1320,BAC,2018Q1,2018-04-16,9185,1643.0,0.1788786064235166,0.0,0.6339603730002232,10.321175830157868,1.0669569951007076,88.61186717474142,58.91,2.36
1367,BAC,2018Q2,2018-07-16,9275,1505.0,0.16226415094339622,0.0,0.6215517299736394,9.983827493261456,1.2075471698113207,88.80862533692722,54.14,3.0
1413,BAC,2018Q3,2018-10-15,7711,1340.0,0.17377772014005965,0.0,0.6191012538493544,10.426663208403578,0.9726364933212294,88.60070029827519,60.39,2.16
1460,BAC,2018Q4,2019-01-16,7272,1031.0,0.14177667766776678,0.0,0.5925346144602922,9.282178217821782,1.3338833883388341,89.38393839383937,58.0,2.8
1507,BAC,2019Q1,2019-04-16,7952,1339.0,0.16838531187122738,0.0,0.6231532461850402,9.922032193158953,1.068913480885312,89.00905432595573,54.81,2.74
1561,BAC,2019Q2,2019-07-17,10100,1628.0,0.1611881188118812,0.0,0.6070505103110133,9.445544554455443,1.0594059405940597,89.4950495049505,60.79,2.51
1606,BAC,2019Q3,2019-10-16,8686,1470.0,0.16923785401795993,0.0,0.6146569365398625,10.07368178678333,1.162790697674419,88.76352751554226,60.67,2.48
1648,BAC,2019Q4,2020-01-15,8171,1467.0,0.17953738832456248,0.0,0.6308684006692549,10.23130583771876,1.052502753640925,88.71619140864031,57.83,2.72
1701,BAC,2020Q1,2020-04-15,8958,985.0,0.10995757981692343,0.0,0.6139944188285377,8.450546997097566,2.2214780084840373,89.32797499441841,45.34,3.77
1749,BAC,2020Q2,2020-07-16,9963,1124.0,0.112817424470541,0.0,0.5968862198907989,8.491418247515806,2.037538893907457,89.47104285857674,56.21,2.67
1787,BAC,2020Q3,2020-10-14,6897,863.0,0.12512686675366105,0.0,0.6232883189945447,8.757430767000145,2.0008699434536754,89.24169928954619,48.27,4.09
1842,BAC,2020Q4,2021-01-19,9235,1273.0,0.1378451543042772,0.0,0.6115560243416911,9.149972929074174,1.570113697888468,89.27991337303736,53.92,2.95
1890,BAC,2021Q1,2021-04-15,8360,1354.0,0.16196172248803828,0.0,0.6078703642066766,9.605263157894736,0.9330143540669856,89.46172248803828,52.23,3.16
1932,BAC,2021Q2,2021-07-14,7405,1204.0,0.16259284267386903,0.0,0.6195794893101751,9.709655638082376,1.2153950033760972,89.0749493585415,60.15,2.64
1980,BAC,2021Q3,2021-10-14,7649,1278.0,0.16708066413910316,0.0,0.6134892863790525,9.739835272584653,0.9020787030984444,89.3580860243169,53.34,2.99
2027,BAC,2021Q4,2022-01-19,7871,1273.0,0.1617329437174438,0.0,0.5929610363924012,9.198322957692797,0.7495870918561809,90.052089950451,53.41,2.93
5,CMCSA,2010Q4,2011-02-16,5403,987.0,0.18267629094947246,0.0,0.6143264464054778,10.956875809735331,0.7033129742735517,88.33981121599112,61.48,2.45
33,CMCSA,2011Q1,2011-05-04,5483,896.0,0.16341418931242022,0.0,0.6084622884845372,9.648002918110523,0.893671347802298,89.45832573408718,58.0,2.7
67,CMCSA,2011Q2,2011-08-03,5694,944.0,0.1657885493501932,0.0,0.5887724637964975,10.414471373375484,1.0186160871092378,88.56691253951527,56.08,3.08
107,CMCSA,2011Q3,2011-11-02,5064,895.0,0.17673775671406006,0.0,0.6062450209509223,10.110584518167457,0.5726698262243286,89.31674565560822,57.33,2.97
149,CMCSA,2011Q4,2012-02-15,5430,895.0,0.16482504604051565,0.0,0.5899448453656733,10.423572744014734,0.9023941068139965,88.67403314917125,60.12,2.77
193,CMCSA,2012Q1,2012-05-02,5330,1011.0,0.1896810506566604,0.0,0.6219287395373647,11.350844277673545,0.6566604127579738,87.99249530956847,59.8,2.84
238,CMCSA,2012Q2,2012-08-01,5300,753.0,0.1420754716981132,0.0,0.5512115308038552,8.830188679245284,0.6415094339622641,90.52830188679243,37.43,8.83
284,CMCSA,2012Q3,2012-10-26,5459,923.0,0.16907858582157906,0.0,0.6072935933142286,10.569701410514746,1.0624656530500092,88.36783293643524,47.15,4.16
330,CMCSA,2012Q4,2013-02-13,5505,1047.0,0.1901907356948229,0.0,0.6147222234590598,11.244323342415983,0.5631244323342416,88.19255222524977,0.0,112.6
377,CMCSA,2013Q1,2013-05-01,5079,905.0,0.17818468202402046,0.0,0.6126124275317737,10.415436109470367,0.6103563693640479,88.97420752116558,0.0,107.6
424,CMCSA,2013Q2,2013-07-31,5377,1093.0,0.20327320066951832,0.0,0.6292744297792234,11.921145620234332,0.5207364701506416,87.55811790961504,61.86,2.59
471,CMCSA,2013Q3,2013-10-30,5113,873.0,0.1707412477997262,0.0,0.5969967368494279,10.385292391942107,0.8214355564247995,88.79327205163307,54.95,3.41
519,CMCSA,2013Q4,2014-01-28,6219,1343.0,0.21595111754301333,0.0,0.6678021695977752,12.02765717961087,0.6271104679208876,87.34523235246824,61.12,2.69
565,CMCSA,2014Q1,2014-04-22,5868,1101.0,0.18762781186094069,0.0,0.6165743510008427,10.88957055214724,0.7327880027266529,88.37764144512613,121.15,1.28
611,CMCSA,2014Q2,2014-07-22,5403,1091.0,0.2019248565611697,0.0,0.6221119845079321,11.475106422357948,0.4256894317971497,88.0992041458449,55.68,3.2
659,CMCSA,2014Q3,2014-10-23,6506,1257.0,0.19320627113433755,0.0,0.6209436815668745,11.235782354749462,0.645557946510913,88.11865969873962,44.2,4.35
704,CMCSA,2014Q4,2015-02-24,5690,1072.0,0.1884007029876977,0.0,0.6446276552562087,10.984182776801408,0.9490333919156414,88.06678383128296,50.52,3.82
753,CMCSA,2015Q1,2015-05-04,6091,1245.0,0.2043999343293384,0.0,0.6547191430548026,11.574454112625187,0.7387949433590544,87.68675094401577,54.65,3.72
798,CMCSA,2015Q2,2015-07-23,5847,1224.0,0.20933812211390454,0.0,0.6722303371317151,11.90354027706516,0.8551393877201984,87.24132033521464,60.34,2.62
844,CMCSA,2015Q3,2015-10-27,5043,897.0,0.17787031528851874,0.0,0.5987310273860532,9.994051160023796,0.396589331746976,89.60935950822922,58.22,3.18
891,CMCSA,2015Q4,2016-02-03,6440,1244.0,0.193167701863354,0.0,0.6253061842191086,10.543478260869566,0.4192546583850931,89.03726708074534,60.31,2.99
938,CMCSA,2016Q1,2016-04-27,6477,1246.0,0.1923730121970048,0.0,0.6331757690234799,10.421491431218158,0.6330091091554733,88.94549945962635,58.9,2.58
985,CMCSA,2016Q2,2016-07-27,7019,1247.0,0.17766063541815075,0.0,0.6116398715920643,9.944436529420145,0.7835874056133353,89.27197606496651,61.08,2.63
1034,CMCSA,2016Q3,2016-10-26,6777,1284.0,0.18946436476316955,0.0,0.6125805919612347,10.638925778368009,0.44267374944665777,88.91840047218534,60.63,2.78
1080,CMCSA,2016Q4,2017-01-26,6013,1211.0,0.20139697322467984,0.0,0.6317066336748163,11.059371362048893,0.3991352070513887,88.54149343089972,59.62,2.58
1128,CMCSA,2017Q1,2017-04-27,6043,1269.0,0.2099950355783551,0.0,0.6692909660191243,11.285785206023498,0.6453748138341884,88.0688399801423,64.29,2.34
1174,CMCSA,2017Q2,2017-07-27,5432,1086.0,0.19992636229749636,0.0,0.6474856786232693,11.211340206185568,0.6995581737849781,88.08910162002945,62.68,2.58
1221,CMCSA,2017Q3,2017-10-26,6096,1109.0,0.18192257217847768,0.0,0.619249309680382,10.33464566929134,0.7053805774278216,88.95997375328083,60.7,2.99
1268,CMCSA,2017Q4,2018-01-24,6155,1181.0,0.191876523151909,0.0,0.6389474081689736,10.609260763606823,0.5523964256701869,88.83834281072298,53.36,3.64
1315,CMCSA,2018Q1,2018-04-25,5971,1114.0,0.18656841400100485,0.0,0.6242131109161791,10.40026796181544,0.4019427231619495,89.19778931502262,60.79,2.53
1362,CMCSA,2018Q2,2018-07-26,4940,909.0,0.1840080971659919,0.0,0.6359890002493775,10.06072874493927,0.6477732793522267,89.29149797570851,55.09,3.09
1416,CMCSA,2018Q3,2018-10-25,8138,1543.0,0.189604325387073,0.0,0.6468308393115357,10.469402801671173,0.7249938559842714,88.80560334234455,59.66,2.77
1458,CMCSA,2018Q4,2019-01-23,6650,1366.0,0.20541353383458646,0.0,0.6507171920327063,11.398496240601506,0.5714285714285714,88.03007518796993,57.17,2.96
1505,CMCSA,2019Q1,2019-04-25,6004,1164.0,0.1938707528314457,0.0,0.6456371403186951,10.842771485676217,0.7495003331112592,88.40772818121253,61.86,2.52
1552,CMCSA,2019Q2,2019-07-25,5309,934.0,0.17592766999434922,0.0,0.6048166930111232,10.114899227726502,0.6404219250329629,89.24467884724055,59.3,2.35
1601,CMCSA,2019Q3,2019-10-24,5841,977.0,0.1672658791302859,0.0,0.6007388766848705,9.604519774011301,0.667693888032871,89.72778633795583,61.68,2.24
1645,CMCSA,2019Q4,2020-01-23,6057,1239.0,0.2045567112431897,0.0,0.6526485814486076,11.309228991249794,0.5778438170711574,88.11292719167903,61.86,2.64
1697,CMCSA,2020Q1,2020-04-30,6155,779.0,0.12656376929325752,0.0,0.6279181887979278,9.0982940698619,1.9983753046303816,88.90333062550772,68.02,2.15
1740,CMCSA,2020Q2,2020-07-30,6395,951.0,0.1487099296325254,0.0,0.5934130216126984,9.257232212666146,1.1415168100078188,89.60125097732605,60.26,2.68
1789,CMCSA,2020Q3,2020-10-29,6642,1158.0,0.17434507678410116,0.0,0.6213716728112774,10.267991568804577,0.9183980728696176,88.8136103583258,52.11,3.46
1833,CMCSA,2020Q4,2021-01-28,6540,1119.0,0.17110091743119266,0.0,0.6042539307904959,9.954128440366976,0.764525993883792,89.28134556574922,56.98,3.06
1881,CMCSA,2021Q1,2021-04-29,5425,971.0,0.17898617511520734,0.0,0.6312306575738192,9.917050691244238,0.7557603686635944,89.32718894009216,60.86,2.75
1929,CMCSA,2021Q2,2021-07-29,6454,951.0,0.14735048032228076,0.0,0.6053726208757135,8.676789587852495,0.9606445615122404,90.36256585063526,115.37,1.86
1977,CMCSA,2021Q3,2021-10-29,5474,996.0,0.18195104128607964,0.0,0.6355646319636598,10.3032517354768,0.7672634271099744,88.92948483741324,83.32,2.43
2028,CMCSA,2021Q4,2022-01-27,6201,974.0,0.15707144009030802,0.0,0.5987907730547165,9.192065795839381,0.9514594420254796,89.85647476213515,62.25,2.3
71,COST,2011Q2,2011-03-03,7390,969.0,0.13112313937753722,0.0,0.5656210263761874,8.267929634641408,1.2178619756427604,90.51420838971585,61.9,2.26
113,COST,2011Q3,2011-05-25,7847,889.0,0.11329170383586085,0.0,0.547313285222233,7.63349050592583,1.3253472664712629,91.0411622276029,63.22,2.31
155,COST,2011Q4,2011-10-05,8416,1043.0,0.123930608365019,0.0,0.5415301899068533,7.949144486692015,1.0456273764258557,91.00522813688214,62.51,2.41
197,COST,2012Q1,2011-12-08,8208,932.0,0.11354775828460037,0.0,0.5394369855657353,7.590155945419104,1.2061403508771928,91.20370370370372,54.73,1.94
242,COST,2012Q2,2012-02-29,7172,862.0,0.12018962632459565,0.0,0.5546920261857906,7.891801450083658,1.3664249860568878,90.74177356385944,63.22,2.25
285,COST,2012Q3,2012-05-24,7356,902.0,0.122620989668298,0.0,0.5423462721373548,7.7623708537248515,1.1147362697118002,91.12289287656336,49.46,2.08
331,COST,2012Q4,2012-10-10,6246,803.0,0.12856227985910984,0.0,0.5341447058027243,7.524815882164585,0.7364713416586616,91.73871277617675,0.0,139.5
379,COST,2013Q1,2012-12-12,6076,741.0,0.12195523370638578,0.0,0.5250328105480816,7.504937458854508,0.9216589861751152,91.57340355497038,64.54,2.13
429,COST,2013Q2,2013-03-12,6896,838.0,0.1215197215777262,0.0,0.5442249344769156,7.468097447795824,1.0875870069605569,91.44431554524358,60.18,2.45
477,COST,2013Q3,2013-05-30,6814,922.0,0.13530965658937485,0.0,0.5566728888802394,8.497211623128853,1.0419724097446434,90.4608159671265,62.92,2.16
521,COST,2013Q4,2013-10-09,7798,1101.0,0.1411900487304437,0.0,0.5742932328031671,8.540651449089511,1.0643754808925363,90.39497307001795,56.73,2.6
567,COST,2014Q1,2013-12-11,6181,795.0,0.12861996440705387,0.0,0.5424902320114954,7.992234266299951,0.9060022650056626,91.1017634686944,59.77,2.54
614,COST,2014Q2,2014-03-06,7455,1071.0,0.14366197183098592,0.0,0.5977259953055614,8.611670020120725,1.2608987256874582,90.12743125419182,57.74,2.58
660,COST,2014Q3,2014-05-29,7288,1087.0,0.14914928649835346,0.0,0.5837179103098913,8.767837541163559,0.9055982436882546,90.32656421514818,55.61,2.59
706,COST,2014Q4,2014-10-08,6839,1041.0,0.1522152361456353,0.0,0.5772502846038394,8.670858312618805,0.7749671004532827,90.55417458692793,57.95,2.54
757,COST,2015Q1,2014-12-10,8858,1397.0,0.1577105441408896,0.0,0.5874643942986826,9.358771731767893,0.8579814856626778,89.78324678256942,61.29,2.18
806,COST,2015Q2,2015-03-05,8809,1136.0,0.1289590191849245,0.0,0.5631652947456423,8.059938699057781,1.146554660006811,90.7935066409354,42.35,4.46
851,COST,2015Q3,2015-05-28,8687,1383.0,0.1592034073903534,0.0,0.5994108020758834,9.07102567054219,0.874870496143663,90.05410383331413,60.62,2.95
900,COST,2015Q4,2015-09-30,8042,1335.0,0.16600348172096493,0.0,0.6015137965125451,9.512559064909228,0.8704302412335241,89.61701069385725,50.23,3.3
943,COST,2016Q1,2015-12-09,8624,1165.0,0.13508812615955473,0.0,0.5615974231283629,8.174860853432282,0.9392393320964749,90.88589981447123,57.23,2.58
994,COST,2016Q2,2016-03-03,10831,1497.0,0.13821438463669095,0.0,0.5686559834685306,8.004801034068876,0.9048102668267012,91.09038869910442,76.05,1.53
1036,COST,2016Q3,2016-05-26,7010,846.0,0.12068473609129815,0.0,0.5274462622906066,7.2039942938659065,0.7703281027104136,92.02567760342369,64.07,2.46
1089,COST,2016Q4,2016-09-29,8855,1284.0,0.14500282326369282,0.0,0.5764186470108253,8.368153585544889,0.8582721626199887,90.77357425183511,73.41,1.77
1135,COST,2017Q1,2016-12-08,8257,1203.0,0.14569456218965726,0.0,0.5716291319949549,8.586653748334747,0.8598764684510112,90.55346978321423,56.12,2.8
1185,COST,2017Q2,2017-03-03,11404,1458.0,0.12784987723605756,0.0,0.5646485007539123,7.9708874079270435,1.0873377762188707,90.94177481585407,58.86,2.5
1230,COST,2017Q3,2017-05-26,8994,1253.0,0.1393150989548588,0.0,0.5787710171121352,8.616855681565488,1.1785634867689572,90.20458083166555,47.63,3.88
1278,COST,2017Q4,2017-10-06,10390,1337.0,0.12868142444658326,0.0,0.5431565634443035,7.7574590952839255,0.8277189605389799,91.41482194417708,59.77,2.32
1318,COST,2018Q1,2017-12-15,6789,990.0,0.14582412726469288,0.0,0.5792566958464349,8.661069376933272,0.942701428781853,90.39622919428487,69.65,2.06
1369,COST,2018Q2,2018-03-09,8003,1064.0,0.13295014369611394,0.0,0.5447416314430186,7.784580782206673,0.7872047982006747,91.42821441959265,61.29,2.28
1415,COST,2018Q3,2018-06-01,7283,1165.0,0.15996155430454484,0.0,0.5827141022581269,9.075930248523962,0.7414526980639846,90.18261705341206,68.44,2.18
1462,COST,2018Q4,2018-10-05,7633,1248.0,0.16350058954539498,0.0,0.5923551296419565,9.38032228481593,0.7467575003275252,89.87292021485655,72.39,2.02
1506,COST,2019Q1,2018-12-13,6404,920.0,0.14366021236727045,0.0,0.5610938153805177,8.650843222985634,0.9369144284821986,90.41224234853216,62.61,2.32
1556,COST,2019Q2,2019-03-07,5597,710.0,0.12685367160979094,0.0,0.5508350106223265,7.611220296587456,0.9826692871180992,91.40611041629444,57.84,2.77
1599,COST,2019Q3,2019-05-30,6046,961.0,0.15894806483625534,0.0,0.6054960451236842,9.31194177968905,1.0254713860403573,89.6625868342706,61.09,2.25
1651,COST,2019Q4,2019-10-04,7042,1264.0,0.1794944618006248,0.0,0.6056964591113663,9.883555808009088,0.5396194262993468,89.57682476569157,62.72,2.17
1696,COST,2020Q1,2019-12-12,6531,1073.0,0.16429337008115144,0.0,0.600754147529422,9.431939978563774,0.7808911345888837,89.78716888684734,73.61,1.97
1744,COST,2020Q2,2020-03-05,7049,1024.0,0.14526883245850475,0.0,0.57905711202302,8.653709746063273,1.0356078876436374,90.3106823662931,63.43,2.18
1788,COST,2020Q3,2020-05-29,6176,854.0,0.13827720207253885,0.0,0.5795309103241161,8.387305699481866,1.0524611398963728,90.56023316062176,64.14,2.12
1841,COST,2020Q4,2020-09-25,8134,1239.0,0.1523235800344234,0.0,0.6031059292329551,9.195967543643963,1.1802311285960163,89.62380132776,48.2,3.35
1886,COST,2021Q1,2020-12-11,6714,1148.0,0.17098599940422995,0.0,0.6237405690151726,10.172773309502533,1.3553768245457254,88.47184986595173,60.58,2.44
1934,COST,2021Q2,2021-03-04,6708,1016.0,0.15146094215861658,0.0,0.6095648921979692,9.585569469290398,1.6249254621347644,88.78950506857485,59.67,2.79
1982,COST,2021Q3,2021-05-28,7087,1009.0,0.14237335967264006,0.0,0.5684013163796287,8.833074643713841,1.1852688020318891,89.98165655425427,60.58,2.43
2025,COST,2021Q4,2021-09-23,5956,898.0,0.15077233042310276,0.0,0.6125755248804955,9.150436534586973,1.4775016789791806,89.37206178643385,131.99,1.55
2068,COST,2022Q1,2021-12-09,7101,1233.0,0.17363751584283904,0.0,0.630549161832847,10.08308688917054,1.1406844106463878,88.77622870018307,67.1,2.16
2079,COST,2022Q2,2022-03-03,6191,804.0,0.1298659344209336,0.0,0.5660833593612039,8.270069455661444,1.2437409142303344,90.48618963010824,64.34,2.17
150,CRM,2011Q4,2011-02-25,5563,795.0,0.14290850260650728,0.0,0.5553485710038489,8.376775121337406,0.6830846665468272,90.94014021211576,35.93,4.97
194,CRM,2012Q1,2011-05-20,5989,804.0,0.1342461178827851,0.0,0.5615231994115286,8.298547336784104,1.0185339789614292,90.68291868425446,33.0,5.53
240,CRM,2012Q2,2011-08-19,6312,867.0,0.1373574144486692,0.0,0.5646187622143363,8.396704689480355,0.934727503168568,90.66856780735107,45.88,3.47
286,CRM,2012Q3,2011-11-17,6857,937.0,0.1366486801808371,0.0,0.5722277530171247,7.948082251713577,1.0646055126148462,90.98731223567158,48.76,2.79
